,date,year,month,day,time,hour,minute,latitude,longitude,Wind Speed
1648,2021-04-23,2021,4,23,1:08:00 PM,13,8,39.275802,-120.835211,0.0
1649,2021-04-26,2021,4,26,5:53:00 PM,17,53,37.6371385,-121.76283,16.6
1650,2021-04-18,2021,4,18,6:25:00 AM,6,25,39.68359,-121.45604,13.7
1651,2021-04-27,2021,4,27,3:46:00 PM,15,46,39.41271,-121.51612,2.9
1652,2021-04-28,2021,4,28,6:05:00 PM,18,5,38.0127664,-121.9957035,7.6
1653,2021-04-29,2021,4,29,9:42:00 AM,9,42,38.00262,-121.256705,0.0
1654,2021-04-29,2021,4,29,6:24:00 PM,18,24,37.914859,-122.340733,16.6
1655,2021-05-01,2021,5,1,4:29:00 PM,16,29,36.56811,-120.08274,18.4
1656,2021-05-02,2021,5,2,12:42:00 PM,12,42,37.94963959,-120.4248019,0.0
1657,2021-05-02,2021,5,2,5:31:00 PM,17,31,37.7207967,-120.3153767,no data
1658,2021-05-02,2021,5,2,11:07:00 PM,23,7,35.544434,-119.082713,16.6
1659,2021-05-02,2021,5,2,3:16:00 PM,15,16,36.940509,-120.858245,no data
1660,2021-05-04,2021,5,4,12:51:00 AM,0,51,37.68182,-122.0476067,15.0
1661,2021-05-04,2021,5,4,10:13:00 PM,22,13,37.1871517,-120.5380317,13.0
1662,2021-05-04,2021,5,4,10:33:00 PM,22,33,38.93074333,-121.1105528,11.2
1663,2021-05-04,2021,5,4,5:28:00 PM,17,28,38.027084,-121.922695,18.4
1664,2021-05-05,2021,5,5,9:59:00 AM,9,59,36.7911533,-121.72734,9.0
1665,2021-05-05,2021,5,5,1:05:00 PM,13,5,37.743262,-121.513288,7.0
1666,2021-05-05,2021,5,5,2:18:00 PM,14,18,37.5760683,-121.8815867,0.0
1667,2021-05-06,2021,5,6,7:56:00 PM,19,56,36.59697172,-121.632193,28.0
1668,2021-05-08,2021,5,8,1:46:00 AM,1,46,38.7155,-122.1242467,11.0
1669,2021-05-08,2021,5,8,2:47:00 AM,2,47,37.5598624,-121.1789701,25.9
1670,2021-05-08,2021,5,8,6:15:00 AM,6,15,38.884599,-121.393473,0.0
1671,2021-05-08,2021,5,8,11:41:00 AM,11,41,38.0173217,-121.9844617,29.5
1672,2021-05-09,2021,5,9,2:35:00 PM,14,35,37.6636,-121.6814,0.0
1673,2021-05-09,2021,5,9,3:32:00 PM,15,32,39.0929717,-122.9656,0.0
1674,2021-05-09,2021,5,9,7:51:00 PM,19,51,38.6495267,-122.030315,28.0
1675,2021-05-10,2021,5,10,5:49:00 AM,5,49,38.453969,-120.645737,7.0
1676,2021-05-10,2021,5,10,7:10:00 AM,7,10,39.8127133,-121.5805683,14.8
1677,2021-05-10,2021,5,10,9:10:00 AM,9,10,37.3291817,-121.82322,3.6
1678,2021-05-10,2021,5,10,12:19:00 PM,12,19,38.950723,-121.040047,13.0
1679,2021-05-11,2021,5,11,4:54:00 AM,4,54,36.76921,-119.833864,9.0
1680,2021-05-11,2021,5,11,3:27:00 PM,15,27,34.604828,-120.296277,0.0
1681,2021-05-11,2021,5,11,3:41:00 PM,15,41,37.539335,-122.310647,0.0
1682,2021-05-11,2021,5,11,6:03:00 PM,18,3,40.1670317,-122.225655,14.8
1683,2021-05-12,2021,5,12,7:35:00 AM,7,35,38.701728,-120.815195,14.8
1684,2021-05-12,2021,5,12,12:04:00 PM,12,4,37.15339,-122.10592,11.2
1685,2021-05-12,2021,5,12,3:32:00 PM,15,32,38.2442,-122.5412,7.6
1686,2021-05-13,2021,5,13,12:10:00 AM,0,10,39.665795,-122.1849583,20.0
1687,2021-05-14,2021,5,14,12:04:00 PM,12,4,37.186228,-120.677516,11.2
1688,2021-05-08,2021,5,8,4:22:00 AM,4,22,39.11280525,-121.6989427,7.6
1689,2021-05-15,2021,5,15,10:36:00 AM,10,36,39.05038,-121.40823,24.1
1690,2021-05-16,2021,5,16,10:58:00 AM,10,58,38.82154503,-119.6459874,9.4
1691,2021-05-16,2021,5,16,12:06:00 PM,12,6,38.69874992,-122.0376973,7.0
1692,2021-05-16,2021,5,16,3:02:00 PM,15,2,37.739987,-121.746695,13.0
1693,2021-05-15,2021,5,15,9:12:00 AM,9,12,40.5786517,-122.2470633,7.6
1694,2021-05-17,2021,5,17,10:49:00 AM,10,49,37.481045,-119.973751,no data
1695,2021-05-17,2021,5,17,2:00:00 PM,14,0,38.074585,-122.15663,20.5
1696,2021-05-17,2021,5,17,4:15:00 PM,16,15,37.65636,-122.42005,20.5
1697,2021-05-18,2021,5,18,6:33:00 AM,6,33,37.7566867,-121.34624,7.6
1698,2021-05-06,2021,5,6,12:15:00 PM,12,15,36.990638,-120.110525,11.2
1699,2021-05-18,2021,5,18,5:29:00 AM,5,29,38.496725,-122.761519,7.6
1700,2021-05-19,2021,5,19,5:37:00 PM,17,37,38.92557,-121.37706,24.1
1701,2021-05-19,2021,5,19,5:47:00 PM,17,47,38.7411864,-122.989406,14.8
1702,2021-05-19,2021,5,19,7:20:00 PM,19,20,38.4655,-122.71373,24.1
1703,2021-05-19,2021,5,19,8:57:00 PM,20,57,38.4954,-121.74327,9.4
1704,2021-05-19,2021,5,19,10:50:00 PM,22,50,39.64640005,-121.7592726,18.4
1705,2021-05-20,2021,5,20,10:06:00 AM,10,6,35.133213,-119.462822,no data
1706,2021-05-20,2021,5,20,2:41:00 PM,14,41,40.223486,-122.409388,22.3
1707,2021-05-21,2021,5,21,7:40:00 AM,7,40,38.008501,-122.541296,20.5
1708,2021-05-21,2021,5,21,11:59:00 AM,11,59,40.84879,-121.90767,no data
1709,2021-05-21,2021,5,21,1:54:00 PM,13,54,36.60793,-119.54767,9.4
1710,2021-05-22,2021,5,22,8:53:00 AM,8,53,36.90943,-119.96453,0.0
1711,2021-05-22,2021,5,22,4:39:00 PM,16,39,37.49161295,-120.6060491,1.8
1712,2021-05-24,2021,5,24,6:05:00 AM,6,5,39.45825,-121.4708633,9.0
1713,2021-05-24,2021,5,24,10:12:00 AM,10,12,38.69110408,-121.7832863,2.5
1714,2021-05-20,2021,5,20,2:04:00 PM,14,4,38.708129,-122.926113,22.3
1715,2021-05-25,2021,5,25,9:58:00 AM,9,58,36.7295,-119.7457,13.0
1716,2021-05-25,2021,5,25,10:02:00 AM,10,2,34.927416,-119.595103,no data
1717,2021-05-26,2021,5,26,7:10:00 AM,7,10,36.7928,-119.82726,20.2
1718,2021-05-15,2021,5,15,7:11:00 AM,7,11,37.738762,-122.168667,35.3
1719,2021-05-27,2021,5,27,9:31:00 AM,9,31,38.18055,-122.27329,16.6
1720,2021-05-27,2021,5,27,3:20:00 PM,15,20,39.49793,-121.5282433,4.7
1721,2021-05-28,2021,5,28,9:05:00 AM,9,5,36.748752,-120.369123,no data
1722,2021-05-29,2021,5,29,12:28:00 PM,12,28,38.9167183,-121.053023,16.6
1723,2021-05-30,2021,5,30,1:27:00 AM,1,27,41.086655,-123.70838,no data
1724,2021-05-30,2021,5,30,12:01:00 PM,12,1,37.0164767,-121.5446267,11.2
1725,2021-05-30,2021,5,30,12:13:00 PM,12,13,35.409115,-118.944655,7.6
1726,2021-05-31,2021,5,31,6:47:00 PM,18,47,36.858689,-119.3384,5.4
1727,2021-06-01,2021,6,1,12:08:00 PM,12,8,36.850992,-120.314273,0.0
1728,2021-06-01,2021,6,1,3:07:00 PM,15,7,35.74935157,-119.4770962,1.8
1729,2021-06-01,2021,6,1,4:55:00 PM,16,55,35.63332377,-119.7575211,no data
1730,2021-06-01,2021,6,1,8:21:00 PM,20,21,35.01803,-118.84674,14.8
1731,2021-06-02,2021,6,2,12:28:00 PM,12,28,40.93598,-124.08906,5.4
1732,2021-06-02,2021,6,2,7:56:00 PM,19,56,39.5904783,-123.4580633,no data
1733,2021-06-02,2021,6,2,2:58:00 PM,14,58,36.92257,-119.87679,0.0
1734,2021-06-02,2021,6,2,4:32:00 PM,16,32,38.4019867,-122.7339417,9.4
1735,2021-06-03,2021,6,3,1:56:00 PM,13,56,38.54143363,-123.1488761,0.0
1736,2021-06-04,2021,6,4,7:07:00 AM,7,7,36.804565,-121.387432,0.0
1737,2021-06-05,2021,6,5,11:03:00 AM,11,3,36.66211,-119.6060217,9.4
1738,2021-06-05,2021,6,5,11:41:00 AM,11,41,39.35587,-121.694525,6.1
1739,2021-06-05,2021,6,5,4:06:00 PM,16,6,36.8081035,-119.5475138,11.2
1740,2021-06-06,2021,6,6,3:15:00 PM,15,15,37.296504,-119.794208,no data
1741,2021-06-06,2021,6,6,3:29:00 PM,15,29,36.5898909,-120.8197217,no data
1742,2021-06-07,2021,6,7,9:46:00 AM,9,46,39.732324,-121.994979,9.4
1743,2021-06-07,2021,6,7,10:04:00 AM,10,4,40.268566,-124.24009,11.2
1744,2021-06-07,2021,6,7,1:23:00 PM,13,23,39.695974,-122.103289,0.0
1745,2021-06-07,2021,6,7,10:10:00 AM,10,10,38.51555955,-121.6432413,13.0
1746,2021-06-07,2021,6,7,4:25:00 PM,16,25,37.9184317,-121.3534383,18.4
1747,2021-06-07,2021,6,7,5:23:00 PM,17,23,37.72647788,-122.1747415,22.3
1748,2021-06-07,2021,6,7,7:26:00 PM,19,26,39.55144051,-122.1024564,28.0
1749,2021-06-07,2021,6,7,2:34:00 PM,14,34,37.463486,-122.300549,9.4
1750,2021-06-08,2021,6,8,7:44:00 AM,7,44,37.797294,-121.622161,44.0
1751,2021-06-08,2021,6,8,3:02:00 PM,15,2,36.94493097,-121.8180011,0.0
1752,2021-06-08,2021,6,8,6:24:00 PM,18,24,38.4644333,-121.5568367,14.8
1753,2021-06-09,2021,6,9,3:14:00 PM,15,14,36.32792,-121.2305733,no data
1754,2021-06-09,2021,6,9,6:47:00 PM,18,47,35.42229071,-119.0247455,9.4
1755,2021-06-10,2021,6,10,9:58:00 AM,9,58,38.71426,-120.91292,11.2
1756,2021-06-10,2021,6,10,12:21:00 PM,12,21,38.460236,-123.048072,7.6
1757,2021-06-10,2021,6,10,4:28:00 PM,16,28,36.6180713,-120.4156171,no data
1758,2021-06-11,2021,6,11,4:09:00 PM,16,9,36.8636983,-121.6745133,0.0
1759,2021-06-11,2021,6,11,7:49:00 PM,19,49,40.618532,-124.183308,29.5
1760,2021-06-13,2021,6,13,5:21:00 PM,17,21,37.0598917,-121.5959267,18.4
1761,2021-06-14,2021,6,14,3:19:00 AM,3,19,38.139562,-122.250621,25.9
1762,2021-06-14,2021,6,14,12:05:00 PM,12,5,37.249291,-121.762175,5.4
1763,2021-06-14,2021,6,14,12:28:00 PM,12,28,38.53584479,-121.6413337,0.0
1764,2021-06-14,2021,6,14,12:49:00 PM,12,49,37.656715,-122.04888,7.0
1765,2021-05-18,2021,5,18,1:04:00 PM,13,4,35.04007048,-120.5466142,7.0
1766,2021-05-20,2021,5,20,3:42:00 PM,15,42,36.784485,-119.876246,19.1
1767,2021-06-15,2021,6,15,1:15:00 PM,13,15,39.3055217,-121.5951783,7.6
1768,2021-06-16,2021,6,16,4:35:00 PM,16,35,37.6592057,-121.4734654,22.0
1769,2021-06-16,2021,6,16,6:34:00 PM,18,34,37.07743,-122.07866,5.4
1770,2021-06-16,2021,6,16,6:38:00 PM,18,38,36.958131,-119.370457,no data
1771,2021-06-16,2021,6,16,8:23:00 PM,20,23,36.887,-121.3998,7.6
1772,2021-06-17,2021,6,17,1:17:00 AM,1,17,38.6523883,-120.92525,13.0
1773,2021-06-16,2021,6,16,11:06:00 AM,11,6,38.55172092,-122.6679311,0.0
1774,2021-06-17,2021,6,17,10:24:00 AM,10,24,37.7380683,-121.436675,6.0
1775,2021-06-17,2021,6,17,10:25:00 AM,10,25,36.940513,-121.706065,0.0
1776,2021-06-17,2021,6,17,1:56:00 PM,13,56,35.8189,-119.4656,6.0
1777,2021-06-17,2021,6,17,3:07:00 PM,15,7,37.54316,-121.987433,0.0
1778,2021-06-17,2021,6,17,2:51:00 PM,14,51,35.7365133,-120.67228,5.8
1779,2021-06-17,2021,6,17,5:19:00 PM,17,19,35.417663,-119.039843,0.0
1780,2021-06-17,2021,6,17,8:42:00 PM,20,42,37.2606667,-120.4338767,9.4
1781,2021-06-18,2021,6,18,4:13:00 AM,4,13,39.354025,-121.045372,0.0
1782,2021-06-18,2021,6,18,8:24:00 AM,8,24,38.77242,-121.41522,9.4
1783,2021-06-18,2021,6,18,11:00:00 AM,11,0,35.29533,-118.9144,7.0
1784,2021-06-18,2021,6,18,5:45:00 PM,17,45,37.11113,-120.26514,15.0
1785,2021-06-18,2021,6,18,6:52:00 PM,18,52,36.103059,-119.573954,0.0
1786,2021-06-19,2021,6,19,8:40:00 AM,8,40,37.86877339,-122.0802344,9.4
1787,2021-06-19,2021,6,19,9:35:00 AM,9,35,36.68306,-121.64868,2.9
1788,2021-06-19,2021,6,19,9:32:00 PM,21,32,38.07535,-122.56246,11.2
1789,2021-06-20,2021,6,20,6:28:00 AM,6,28,38.45496,-120.76714,15.0
1790,2021-06-20,2021,6,20,1:47:00 PM,13,47,37.782698,-121.968356,6.0
1791,2021-06-20,2021,6,20,7:46:00 PM,19,46,39.390729,-123.344568,14.8
1792,2021-06-19,2021,6,19,3:34:00 PM,15,34,38.397938,-122.970472,0.0
1793,2021-06-20,2021,6,20,9:12:00 PM,21,12,38.43234319,-121.8372233,13.0
1794,2021-06-21,2021,6,21,6:00:00 AM,6,0,38.07909067,-121.5407361,24.0
1795,2021-06-21,2021,6,21,10:57:00 AM,10,57,38.709069,-121.854795,8.3
1796,2021-06-22,2021,6,22,5:25:00 AM,5,25,38.4121883,-121.5216817,22.3
1797,2021-06-22,2021,6,22,7:00:00 AM,7,0,38.64816995,-121.0726284,10.1
1798,2021-06-22,2021,6,22,1:31:00 PM,13,31,38.67838,-121.0264433,11.2
1799,2021-06-22,2021,6,22,2:01:00 PM,14,1,39.753175,-121.83383,24.0
1800,2021-06-22,2021,6,22,4:56:00 PM,16,56,36.80474,-119.82902,2.5
1801,2021-06-22,2021,6,22,6:09:00 PM,18,9,39.51277,-121.54872,11.5
1802,2021-06-22,2021,6,22,9:54:00 PM,21,54,36.8365,-121.425091,31.7
1803,2021-06-24,2021,6,24,7:16:00 AM,7,16,36.6635583,-119.6011667,25.9
1804,2021-06-24,2021,6,24,1:04:00 PM,13,4,38.398353,-122.554838,7.6
1805,2021-06-24,2021,6,24,6:26:00 PM,18,26,37.321192,-120.445,9.4
1806,2021-06-24,2021,6,24,10:21:00 PM,22,21,40.27933523,-122.4913377,18.4
1807,2021-06-25,2021,6,25,5:08:00 AM,5,8,36.5154316,-119.4217574,18.4
1808,2021-06-25,2021,6,25,4:30:00 PM,16,30,36.85454,-121.391415,0.0
1809,2021-06-26,2021,6,26,3:00:00 AM,3,0,40.93392,-121.726149,no data
1810,2021-06-26,2021,6,26,2:30:00 PM,14,30,40.674003,-122.316921,5.4
1811,2021-06-26,2021,6,26,3:43:00 PM,15,43,38.89266899,-123.6218963,no data
1812,2021-06-25,2021,6,25,4:45:00 PM,16,45,38.847713,-121.510989,14.8
1813,2021-06-28,2021,6,28,11:18:00 PM,23,18,41.07987,-121.504165,no data
1814,2021-06-29,2021,6,29,4:14:00 AM,4,14,35.4791538,-119.0827879,11.2
1815,2021-06-29,2021,6,29,11:13:00 AM,11,13,38.27221621,-122.0924178,42.5
1816,2021-06-28,2021,6,28,11:36:00 AM,11,36,36.5629217,-119.4263667,5.4
1817,2021-06-30,2021,6,30,4:17:00 PM,16,17,37.6475583,-122.0706483,22.0
1818,2021-04-29,2021,4,29,3:17:00 PM,15,17,37.2806759,-121.8430155,0.7
1819,2021-03-24,2021,3,24,7:13:00 AM,7,13,37.2419855,-121.9000094,16.6
1820,2021-04-28,2021,4,28,1:15:00 PM,13,15,39.19544862,-121.9391313,7.6
1821,2021-06-29,2021,6,29,5:50:00 PM,17,50,37.03216,-119.2494,no data
1822,2021-07-01,2021,7,1,5:33:00 PM,17,33,35.2670883,-119.1062757,13.0
1823,2021-07-02,2021,7,2,12:30:00 PM,12,30,38.68330423,-120.6597783,11.2
1824,2021-07-02,2021,7,2,4:48:00 PM,16,48,36.21598,-119.60644,0.0
1825,2021-07-03,2021,7,3,10:15:00 AM,10,15,39.63053553,-121.9992061,11.2
1826,2021-07-03,2021,7,3,2:10:00 PM,14,10,38.23511473,-121.5823967,16.6
1827,2021-07-03,2021,7,3,2:55:00 PM,14,55,36.87733304,-119.7850259,11.2
1828,2021-07-03,2021,7,3,6:51:00 PM,18,51,38.4544033,-122.6846717,11.2
1829,2021-07-04,2021,7,4,1:57:00 PM,13,57,37.036236,-119.452134,no data
1830,2021-07-04,2021,7,4,7:06:00 PM,19,6,35.00370506,-118.9480146,no data
1831,2021-07-01,2021,7,1,8:01:00 PM,20,1,38.69679331,-121.9749923,11.0
1832,2021-07-07,2021,7,7,3:25:00 PM,15,25,40.6038417,-122.2359167,5.4
1833,2021-07-07,2021,7,7,7:12:00 PM,19,12,39.05806814,-121.0878207,5.4
1834,2021-07-08,2021,7,8,8:23:00 AM,8,23,36.31491085,-121.8669575,no data
1835,2021-07-08,2021,7,8,11:01:00 AM,11,1,38.66682,-120.95265,no data
1836,2021-07-08,2021,7,8,4:41:00 PM,16,41,38.9105367,-121.16634,0.0
1837,2021-07-08,2021,7,8,5:24:00 PM,17,24,39.1602267,-121.079845,0.0
1838,2021-07-09,2021,7,9,9:18:00 AM,9,18,39.668285,-121.730509,0.0
1839,2021-07-09,2021,7,9,4:48:00 PM,16,48,38.89188,-121.30024,11.2
1840,2021-07-09,2021,7,9,10:11:00 PM,22,11,38.83959019,-121.2019941,5.4
1841,2021-07-10,2021,7,10,1:37:00 PM,13,37,37.29439013,-120.4610629,9.4
1842,2021-07-10,2021,7,10,9:11:00 PM,21,11,38.37114042,-121.9997319,9.4
1843,2021-07-11,2021,7,11,11:22:00 AM,11,22,38.45623,-120.7702,6.1
1844,2021-07-11,2021,7,11,3:18:00 PM,15,18,39.92290175,-122.1875668,0.0
1845,2021-07-11,2021,7,11,6:10:00 PM,18,10,36.54352496,-119.3767247,5.4
1846,2021-07-10,2021,7,10,11:12:00 AM,11,12,36.6484,-121.730997,6.0
1847,2021-07-12,2021,7,12,5:49:00 AM,5,49,37.94029572,-120.4362428,0.0
1848,2021-07-12,2021,7,12,10:36:00 AM,10,36,39.33634941,-121.1393397,11.2
1849,2021-07-12,2021,7,12,12:16:00 PM,12,16,40.1193433,-123.7518883,no data
1850,2021-07-12,2021,7,12,3:59:00 PM,15,59,38.45994,-120.519729,7.0
1851,2021-07-13,2021,7,13,5:55:00 AM,5,55,36.5349917,-119.4993683,16.6
1852,2021-07-13,2021,7,13,9:36:00 AM,9,36,39.874739,-121.378188,no data
1853,2021-07-13,2021,7,13,2:09:00 AM,2,9,39.03771,-122.74302,no data
1854,2021-07-14,2021,7,14,2:48:00 PM,14,48,39.8044178,-121.586209,4.0
1855,2021-06-16,2021,6,16,3:44:00 PM,15,44,40.6549648,-122.395742,16.6
1856,2021-07-16,2021,7,16,8:54:00 AM,8,54,35.11649932,-120.6217782,6.0
1857,2021-07-16,2021,7,16,3:59:00 PM,15,59,37.8694483,-122.313595,9.4
1858,2021-07-16,2021,7,16,6:12:00 PM,18,12,40.5480267,-124.08601,16.6
1859,2021-07-19,2021,7,19,12:40:00 AM,0,40,39.1973533,-121.1026583,0.0
1860,2021-07-20,2021,7,20,10:19:00 PM,22,19,34.949065,-120.3807433,18.4
1861,2021-07-21,2021,7,21,3:31:00 AM,3,31,41.09582,-123.69209,no data
1862,2021-07-21,2021,7,21,10:51:00 AM,10,51,38.88597149,-121.0750119,13.0
1863,2021-07-21,2021,7,21,2:46:00 PM,14,46,38.342132,-120.934582,4.7
1864,2021-07-20,2021,7,20,5:05:00 PM,17,5,38.398872,-122.726734,7.6
1865,2021-07-10,2021,7,10,12:24:00 PM,12,24,36.68835809,-119.1153878,no data
1866,2021-07-23,2021,7,23,12:23:00 AM,0,23,39.7214333,-122.1278083,14.4
1867,2021-07-22,2021,7,22,4:50:00 PM,16,50,40.006388,-120.962447,no data
1868,2021-07-24,2021,7,24,4:21:00 PM,16,21,39.808858,-122.067347,6.1
1869,2021-07-24,2021,7,24,5:29:00 PM,17,29,37.6399704,-122.4539163,9.4
1870,2021-07-25,2021,7,25,9:28:00 AM,9,28,38.10944948,-122.8802678,14.8
1871,2021-07-26,2021,7,26,1:21:00 AM,1,21,38.15906386,-121.8073298,27.7
1872,2021-07-26,2021,7,26,8:32:00 AM,8,32,38.36283499,-120.7769953,6.0
1873,2021-07-26,2021,7,26,1:04:00 PM,13,4,35.339546,-118.992521,13.0
1874,2021-07-27,2021,7,27,8:05:00 AM,8,5,38.826359,-120.805189,0.0
1875,2021-07-27,2021,7,27,12:02:00 PM,12,2,38.23270852,-122.1502253,7.6
1876,2021-06-05,2021,6,5,8:52:00 PM,20,52,34.999235,-120.3882283,25.9
1877,2021-07-29,2021,7,29,4:10:00 PM,16,10,36.64361428,-121.7918699,6.0
1878,2021-07-29,2021,7,29,5:58:00 PM,17,58,35.26124608,-118.9062697,5.4
1879,2021-07-30,2021,7,30,12:08:00 PM,12,8,35.43823,-119.07502,7.6
1880,2021-07-30,2021,7,30,5:17:00 PM,17,17,39.215215,-121.05866,0.0
1881,2021-07-30,2021,7,30,7:03:00 PM,19,3,35.67834554,-120.5294518,5.4
1882,2021-07-31,2021,7,31,3:37:00 AM,3,37,39.140953,-121.062875,0.0
1883,2021-07-31,2021,7,31,6:15:00 AM,6,15,39.3174417,-121.40256,18.7
1884,2021-07-31,2021,7,31,8:51:00 AM,8,51,37.3179917,-120.50606,11.2
1885,2021-07-31,2021,7,31,10:03:00 AM,10,3,39.012557,-122.647344,no data
1886,2021-08-02,2021,8,2,1:52:00 AM,1,52,38.31138015,-122.303819,31.7
1887,2021-08-02,2021,8,2,1:13:00 PM,13,13,35.10496139,-119.4471727,no data
1888,2021-08-02,2021,8,2,11:41:00 AM,11,41,38.1154483,-122.564095,0.0
1889,2021-08-02,2021,8,2,1:53:00 PM,13,53,37.4917033,-121.9208667,0.0
1890,2021-07-31,2021,7,31,2:45:00 AM,2,45,37.65383,-121.258615,20.5
1891,2021-08-04,2021,8,4,8:20:00 PM,20,20,36.427387,-119.156429,13.0
1892,2021-08-05,2021,8,5,7:36:00 AM,7,36,36.357561,-121.207718,no data
1893,2021-08-05,2021,8,5,10:19:00 AM,10,19,36.312209,-121.232308,no data
1894,2021-08-06,2021,8,6,7:48:00 PM,19,48,37.2922354,-120.4154609,16.6
1895,2021-08-07,2021,8,7,5:03:00 PM,17,3,38.9125317,-121.14749,0.0
1896,2021-08-07,2021,8,7,8:57:00 PM,20,57,38.090425,-121.978985,16.6
1897,2021-08-08,2021,8,8,7:14:00 AM,7,14,37.8997,-120.45406,0.0
1898,2021-08-08,2021,8,8,5:12:00 AM,5,12,37.021878,-121.52336,14.8
1899,2021-08-09,2021,8,9,12:25:00 PM,12,25,38.74104446,-121.5959299,14.8
1900,2021-08-09,2021,8,9,3:57:00 PM,15,57,35.71175327,-121.2989348,no data
1901,2021-08-11,2021,8,11,12:58:00 PM,12,58,35.42277861,-119.0302936,0.0
1902,2021-08-12,2021,8,12,7:39:00 PM,19,39,35.37179426,-118.9578615,0.0
1903,2021-08-13,2021,8,13,2:01:00 PM,14,1,40.1592217,-122.341305,0.0
1904,2021-08-13,2021,8,13,2:46:00 PM,14,46,38.093314,-122.143865,16.6
1905,2021-08-13,2021,8,13,12:41:00 PM,12,41,38.245905,-122.7273867,9.4
1906,2021-08-14,2021,8,14,10:43:00 AM,10,43,34.969888,-118.953596,18.4
1907,2021-08-15,2021,8,15,6:12:00 PM,18,12,38.806446,-122.570745,no data
1908,2021-08-10,2021,8,10,9:01:00 PM,21,1,37.1152,-122.02078,13.0
1909,2021-08-17,2021,8,17,3:48:00 PM,15,48,38.4600383,-122.7190167,0.0
1910,2021-08-17,2021,8,17,5:41:00 PM,17,41,40.459577,-124.2968689,20.5
1911,2021-08-17,2021,8,17,7:20:00 PM,19,20,39.41008,-123.79902,no data
1912,2021-08-19,2021,8,19,4:06:00 AM,4,6,35.0992,-118.9147,no data
1913,2021-08-19,2021,8,19,9:33:00 AM,9,33,36.50342332,-119.589758,5.4
1914,2021-08-19,2021,8,19,5:04:00 PM,17,4,40.69594,-122.2815,18.4
1915,2021-08-20,2021,8,20,6:31:00 PM,18,31,34.95591598,-120.4336746,11.2
1916,2021-08-22,2021,8,22,11:32:00 PM,23,32,39.0171533,-122.8615167,22.3
1917,2021-08-14,2021,8,14,11:50:00 PM,23,50,38.77882477,-123.5446407,no data
1918,2021-08-23,2021,8,23,7:28:00 PM,19,28,40.01805455,-123.9282374,no data
1919,2021-08-24,2021,8,24,4:44:00 PM,16,44,39.64638,-121.76353,0.0
1920,2021-08-25,2021,8,25,2:33:00 PM,14,33,40.5154683,-122.5147817,0.0
1921,2021-08-26,2021,8,26,6:53:00 AM,6,53,39.94211226,-122.0409823,7.6
1922,2021-08-26,2021,8,26,8:23:00 PM,20,23,39.445275,-123.771298,no data
1923,2021-08-27,2021,8,27,8:06:00 PM,20,6,37.11629519,-121.920663,13.0
1924,2021-08-28,2021,8,28,4:43:00 PM,16,43,35.2252,-119.381765,no data
1925,2021-08-28,2021,8,28,8:52:00 PM,20,52,38.15738866,-121.0230377,7.6
1926,2021-08-29,2021,8,29,5:04:00 AM,5,4,39.28498317,-122.1164799,no data
1927,2021-08-29,2021,8,29,10:40:00 AM,10,40,38.73659,-123.3363133,no data
1928,2021-08-29,2021,8,29,8:16:00 PM,20,16,40.22908,-123.5960083,no data
1929,2021-08-29,2021,8,29,5:27:00 PM,17,27,38.802883,-121.394485,0.0
1930,2021-08-30,2021,8,30,11:10:00 AM,11,10,38.218629,-122.196034,9.4
1931,2021-08-30,2021,8,30,1:23:00 PM,13,23,36.930836,-121.858769,0.0
1932,2021-08-30,2021,8,30,5:27:00 PM,17,27,37.44734904,-119.9816709,no data
1933,2021-08-31,2021,8,31,5:03:00 PM,17,3,39.2130744,-123.7465665,no data
1934,2021-09-01,2021,9,1,2:08:00 PM,14,8,37.1004967,-120.2176183,0.0
1935,2021-09-02,2021,9,2,7:53:00 PM,19,53,36.45114749,-119.481795,9.4
1936,2021-09-03,2021,9,3,12:05:00 PM,12,5,35.4996029,-119.1804541,0.0
1937,2021-09-03,2021,9,3,6:10:00 PM,18,10,36.186095,-119.744385,7.6
1938,2021-09-03,2021,9,3,10:41:00 PM,22,41,38.1255967,-121.8706633,0.0
1939,2021-09-06,2021,9,6,9:39:00 PM,21,39,35.611941,-120.652485,7.6
1940,2021-09-08,2021,9,8,5:27:00 PM,17,27,37.2842467,-121.9115617,5.4
1941,2021-09-08,2021,9,8,7:55:00 PM,19,55,37.996065,-121.823046,15.0
1942,2021-09-08,2021,9,8,8:33:00 PM,20,33,39.834333,-123.62286,no data
1943,2021-09-09,2021,9,9,3:14:00 PM,15,14,38.83882219,-121.3297341,5.4
1944,2021-09-10,2021,9,10,12:19:00 AM,0,19,37.3190533,-120.5228233,9.4
1945,2021-09-10,2021,9,10,12:41:00 PM,12,41,36.7122133,-121.62308,13.0
1946,2021-09-10,2021,9,10,2:01:00 PM,14,1,38.275185,-121.79535,25.9
1947,2021-09-12,2021,9,12,2:56:00 PM,14,56,36.8608616,-119.5356229,5.4
1948,2021-09-13,2021,9,13,2:33:00 PM,14,33,37.1278367,-121.6090767,0.0
1949,2021-09-13,2021,9,13,3:20:00 PM,15,20,38.1925,-121.6146,13.0
1950,2021-09-16,2021,9,16,3:38:00 AM,3,38,37.81696,-121.58726,19.0
1951,2021-09-16,2021,9,16,7:53:00 PM,19,53,38.67786,-121.75159,7.6
1952,2021-09-17,2021,9,17,9:01:00 PM,21,1,38.84094939,-121.111716,5.4
